NumeroDePasajeros,CanalDeVenta,TipoDeViaje,ClientePotencial,Estadia,HorarioDelVuelo,DiaDelVuelo,Ruta,OrigenReserva,EquipajeExtra,AsientosPreferido,QuiereComidaEnVuelo,DuracionDelVuelo,ReservaCompleta
2,1,2,229,23,23,6,6,85,0,0,0,8,0
2,1,2,73,17,15,3,6,51,1,0,0,8,1
1,1,2,159,20,15,3,6,51,1,0,0,8,0
1,1,2,83,56,4,5,6,61,1,0,1,8,0
2,1,2,363,18,0,3,6,51,1,0,0,8,0
1,1,2,56,21,13,1,6,61,0,0,0,8,0
1,1,2,41,41,15,1,6,51,1,1,0,8,0
2,1,2,40,63,9,1,6,61,1,0,1,8,0
1,1,2,5,28,9,1,6,61,1,0,1,8,1
2,0,2,79,37,11,3,6,51,1,0,1,8,0
1,0,2,94,64,9,3,6,51,1,1,0,8,0
1,1,2,282,26,1,3,6,61,1,0,1,8,0
2,1,2,9,41,11,1,6,51,1,0,0,8,1
1,1,2,28,17,23,0,6,100,1,0,0,8,0
1,1,2,61,83,2,6,6,51,1,1,1,8,1
1,1,2,82,21,0,5,6,61,0,0,0,8,0
3,1,2,122,19,13,1,6,51,1,1,0,8,0
2,1,2,203,28,11,0,6,61,1,0,1,8,0
2,1,2,321,80,2,4,6,61,1,0,0,8,0
3,1,2,259,21,9,2,6,61,1,0,1,8,0
7,1,2,321,17,1,5,6,51,1,0,1,8,0
1,1,2,83,92,6,3,6,61,1,0,0,8,0
2,1,2,46,46,10,1,6,61,1,0,1,8,0
1,1,2,107,18,1,4,6,101,0,0,0,8,0
2,1,2,186,20,17,2,6,51,1,1,1,8,1
3,1,2,109,20,4,5,6,80,1,0,1,8,0
1,1,2,298,118,17,3,6,100,0,0,0,8,0
2,1,2,133,19,17,6,6,51,1,0,1,8,0
1,1,2,16,30,6,2,6,51,1,0,1,8,0
1,1,2,58,21,4,2,6,51,1,0,0,8,0
1,1,2,286,21,6,2,6,51,1,0,0,8,0
2,1,2,349,17,17,3,6,51,1,0,1,8,0
1,1,2,97,23,6,3,6,51,1,0,1,8,1
4,1,2,393,17,23,1,6,61,1,0,1,8,0
1,1,2,17,79,7,4,6,51,1,0,1,8,1
1,1,2,58,21,9,5,6,61,1,0,0,8,1
1,0,2,225,107,5,1,6,61,1,1,0,8,0
1,1,2,125,181,13,1,6,51,1,1,0,8,1
1,1,2,7,20,5,1,6,51,1,0,0,8,1
3,1,2,222,17,2,6,6,51,1,1,0,8,0
2,1,2,17,90,7,6,6,61,1,0,1,8,0
1,1,2,337,26,1,1,6,27,0,0,1,8,0
2,1,2,408,22,13,6,6,103,0,0,0,8,0
1,1,2,35,21,7,1,6,61,1,0,1,8,0
2,1,2,162,18,8,0,6,51,1,1,1,8,0
2,0,2,52,28,14,6,6,51,1,1,1,8,0
2,1,2,329,25,15,2,6,101,1,1,1,8,1
2,1,2,64,20,17,0,6,61,1,0,0,8,0
1,1,2,32,18,10,4,6,61,1,0,0,8,1
1,1,2,46,23,9,0,6,51,1,0,0,8,0
2,1,2,89,21,14,6,6,51,1,0,1,8,0
1,1,2,125,181,13,1,6,51,1,1,0,8,1
3,1,2,71,18,8,5,6,61,1,0,1,8,1
1,0,2,174,29,6,0,6,61,1,0,1,8,0
2,1,2,66,18,4,5,6,51,0,0,1,8,1
1,0,2,94,92,8,3,6,51,1,0,0,8,0
2,1,2,42,21,9,3,6,48,0,0,0,8,0
5,1,2,145,47,11,6,6,51,1,0,1,8,0
1,1,1,27,1,7,5,6,61,1,0,0,8,0
9,1,2,164,17,7,0,6,51,1,0,0,8,0
2,1,2,235,25,0,3,6,61,1,0,0,8,0
1,0,2,34,76,1,2,6,61,1,0,0,8,0
2,0,2,74,19,9,2,6,51,0,0,0,8,0
4,0,2,74,27,9,6,6,51,1,0,1,8,0
1,1,2,3,92,6,1,6,61,1,0,0,8,0
2,1,2,203,22,2,0,6,61,1,0,1,8,0
1,0,2,194,43,9,5,6,61,0,0,0,8,0
1,0,2,155,24,23,1,6,35,0,0,1,8,0
1,1,2,249,94,2,0,6,61,0,0,0,8,0
1,0,2,54,29,8,3,6,61,1,0,1,8,0
1,1,2,414,305,5,5,6,51,0,1,0,8,0
1,1,2,377,19,3,0,6,34,0,0,0,8,0
1,1,2,402,31,9,1,6,61,0,0,1,8,0
1,1,2,131,88,17,5,6,51,1,1,0,8,0
1,1,2,43,30,10,5,6,61,1,0,1,8,0
2,1,2,98,20,16,6,6,51,1,0,0,8,0
2,1,2,411,23,6,5,6,51,1,1,1,8,0
2,1,2,291,17,3,2,6,51,0,0,0,8,0
2,1,2,318,47,4,1,6,61,0,0,0,8,0
1,1,2,136,30,17,5,6,51,1,0,0,8,0
1,1,2,152,17,2,6,6,51,1,0,1,8,0
2,1,2,287,20,13,6,6,51,1,0,0,8,0
1,1,2,279,18,7,3,6,51,1,1,0,8,0
1,1,2,63,278,14,6,6,51,0,0,0,8,0
1,1,2,68,26,14,5,6,51,1,0,1,8,1
2,1,2,277,21,3,5,6,61,1,1,0,8,0
2,1,2,331,17,13,6,6,51,1,0,1,8,0
1,1,1,12,1,19,6,6,61,1,0,0,8,0
2,1,2,246,149,11,6,6,100,0,0,0,8,0
1,1,2,359,20,7,5,6,51,0,0,1,8,0
1,1,2,318,23,2,3,6,51,0,0,0,8,0
1,1,2,26,39,6,0,6,51,1,0,1,8,0
2,1,2,95,86,13,1,6,51,1,1,1,8,0
3,1,2,57,30,15,1,6,51,1,0,1,8,0
1,1,2,70,22,5,3,6,61,1,0,1,8,0
2,1,2,156,63,15,0,6,73,0,0,0,8,0
2,1,2,67,25,10,0,6,21,1,0,0,8,0
2,1,2,146,22,22,0,6,61,0,1,0,8,0
1,0,2,336,17,20,2,6,85,0,0,0,8,0
1,1,2,26,31,14,3,6,51,1,0,1,8,0
1,1,2,162,22,10,4,6,61,1,0,0,8,0
2,1,2,207,27,4,5,6,61,1,0,1,8,0
6,1,2,219,17,17,4,6,51,1,1,1,8,1
2,1,2,9,20,2,3,6,59,1,0,1,8,0
1,1,2,82,17,9,3,6,51,0,0,1,8,0
1,1,2,60,20,5,6,6,61,1,0,0,8,0
1,1,2,66,22,17,4,6,80,1,0,0,8,0
1,1,2,258,23,0,2,6,61,1,0,0,8,0
3,1,2,168,21,1,5,6,51,1,0,0,8,1
2,1,2,403,31,1,0,6,61,0,0,1,8,0
3,1,2,320,29,0,6,6,51,1,0,1,8,1
1,1,2,212,78,5,0,6,61,1,0,1,8,0
1,1,2,75,44,2,6,6,61,1,0,1,8,0
1,1,2,107,49,9,5,6,61,1,0,0,8,0
4,1,2,70,89,7,2,6,51,1,0,0,8,0
1,0,2,20,17,1,5,6,71,1,1,0,8,0
1,1,2,292,20,6,3,6,61,1,0,0,8,1
1,1,2,194,37,8,5,6,51,1,1,1,8,1
1,1,2,40,35,7,5,6,51,1,0,1,8,1
3,1,2,46,88,7,6,6,51,0,0,0,8,0
1,1,2,146,21,6,3,6,51,1,0,0,8,0
1,1,2,24,18,12,3,6,51,0,0,0,8,0
2,1,2,204,20,13,0,6,51,0,0,0,8,0
1,1,2,82,23,11,6,6,61,0,0,1,8,0
1,1,2,20,72,14,2,6,51,1,0,1,8,0
1,1,2,40,77,4,6,6,61,0,0,0,8,0
4,1,2,5,31,8,6,6,51,1,0,0,8,0
1,1,2,98,29,9,4,6,61,0,0,0,8,0
1,1,2,14,18,11,6,6,61,1,0,0,8,0
1,1,2,229,177,17,4,6,61,0,0,0,8,0
1,1,2,36,165,12,1,6,61,0,0,0,8,0
2,0,2,164,37,19,0,6,40,1,0,1,8,0
2,1,2,27,45,7,1,6,51,1,0,0,8,0
1,1,2,21,32,9,4,6,51,1,0,1,8,0
1,1,2,73,39,11,2,6,61,1,1,0,8,0
2,1,2,177,89,11,3,6,51,1,0,1,8,0
1,1,1,29,1,2,3,6,61,1,0,0,8,0
4,1,2,295,18,9,1,6,51,0,0,1,8,0
1,1,2,28,37,21,5,6,61,1,1,1,8,0
3,1,2,192,22,9,1,6,61,0,0,0,8,0
2,0,2,144,41,4,3,6,61,1,0,1,8,0
1,1,2,22,20,7,4,6,51,1,1,1,8,0
2,1,2,93,19,12,6,6,51,0,0,1,8,0
1,1,2,25,28,8,1,6,51,1,1,1,8,1
1,1,2,70,183,2,6,6,51,1,0,0,8,1
1,1,2,89,28,0,0,6,61,1,0,1,8,0
1,1,2,33,17,4,1,6,51,0,0,0,8,0
1,0,2,116,25,6,1,6,51,0,0,0,8,0
1,1,2,348,36,4,6,6,61,0,0,0,8,0
1,1,2,243,162,10,1,6,51,1,0,1,8,0
1,1,2,204,21,9,4,6,36,0,0,0,8,0
1,1,2,225,28,8,1,6,51,0,0,0,8,0
6,1,2,39,21,8,5,6,51,1,0,0,8,1
3,1,2,145,34,4,0,6,61,1,0,1,8,0
2,1,2,151,28,14,4,6,59,0,0,0,8,0
1,0,2,38,71,9,4,6,61,1,0,0,8,0
1,1,2,36,29,16,2,6,101,0,0,0,8,0
1,1,2,68,19,4,5,6,100,1,0,0,8,0
1,1,2,215,91,9,3,6,61,1,0,1,8,0
1,1,2,45,36,6,0,6,80,0,0,0,8,0
3,1,2,206,28,15,1,6,51,1,1,0,8,0
1,1,2,27,28,9,4,6,51,1,1,1,8,1
1,1,2,37,25,1,5,6,61,1,0,0,8,0
6,1,2,277,22,4,4,6,51,1,0,0,8,0
1,1,2,144,30,7,2,6,61,1,0,0,8,0
1,1,2,79,32,7,0,6,51,1,0,0,8,0
1,1,2,79,90,4,6,6,51,1,0,1,8,1
2,1,2,86,18,8,4,6,51,1,1,1,8,1
3,1,2,163,21,3,2,6,61,0,0,0,8,0
2,0,2,9,26,8,0,6,93,1,0,0,8,0
1,1,2,97,80,2,2,6,61,1,0,1,8,0
2,1,2,28,22,16,6,6,51,1,0,0,8,0
3,1,2,17,109,15,5,6,51,1,1,1,8,0
2,1,2,102,37,9,6,6,20,1,0,1,8,0
2,1,2,121,27,5,6,6,61,1,1,1,8,0
2,1,2,316,35,7,2,6,51,0,0,0,8,0
1,0,2,2,21,15,0,6,61,0,0,0,8,0
1,0,2,23,78,8,3,6,51,1,0,1,8,0
2,1,2,188,27,15,6,6,51,1,0,1,8,1
2,1,2,199,35,14,3,6,51,0,0,0,8,0
1,1,2,75,30,6,6,6,51,1,1,0,8,1
1,1,2,242,22,0,3,6,61,1,0,0,8,0
1,1,2,97,54,10,2,6,61,0,0,1,8,0
1,1,2,11,22,0,5,6,61,1,0,0,8,0
3,1,2,363,17,16,3,6,51,1,0,0,8,0
1,1,2,266,79,7,3,6,61,1,1,0,8,0
1,1,2,237,49,9,3,6,61,1,1,1,8,1
1,1,2,116,22,10,5,6,61,1,0,1,8,0
2,1,2,49,52,9,3,6,48,1,0,0,8,0
1,0,2,377,35,10,3,6,51,1,0,0,8,1
1,1,2,1,39,6,0,6,61,1,0,1,8,0
1,1,2,337,41,6,2,6,61,0,1,1,8,0
1,1,2,63,19,8,1,6,51,1,0,0,8,1
2,1,2,292,89,9,1,6,61,1,0,1,8,0
3,1,2,233,29,8,6,6,51,1,1,0,8,0
1,1,2,60,17,17,5,6,51,0,0,0,8,1
1,1,2,105,21,8,5,6,51,1,0,1,8,0
1,1,2,16,18,6,2,6,51,0,0,0,8,0
2,1,2,114,18,0,6,6,51,1,1,1,8,1
2,1,2,282,18,3,6,6,51,1,1,1,8,1
1,1,2,2,27,14,0,6,78,1,1,0,8,0
1,1,2,153,24,7,2,6,61,0,0,1,8,0
1,1,2,73,87,0,2,6,51,1,0,0,8,0
1,1,2,317,30,14,6,6,61,1,0,1,8,0
1,1,2,83,140,10,3,6,51,0,0,0,8,0
1,1,2,76,85,0,3,6,61,0,0,0,8,1
2,1,2,345,20,20,0,6,61,0,0,0,8,0
2,1,2,218,38,9,6,6,36,1,0,1,8,0
1,1,2,138,31,14,6,6,80,0,0,0,8,0
1,1,2,32,42,17,4,6,51,1,0,0,8,0
2,1,2,380,19,13,1,6,51,1,1,1,8,0
1,1,2,108,17,4,3,6,61,0,0,0,8,0
5,1,2,112,31,2,4,6,61,1,0,0,8,0
3,1,2,163,28,21,4,6,61,1,1,1,8,0
1,1,2,290,42,1,2,6,61,1,0,0,8,0
1,1,2,263,58,4,3,6,51,0,1,0,8,0
1,0,2,22,17,15,3,6,51,1,0,0,8,0
2,1,2,386,25,3,1,6,51,1,1,1,8,1
1,1,2,330,21,8,3,6,61,1,0,1,8,0
4,1,2,31,29,5,1,6,100,1,1,1,8,0
1,1,2,352,22,5,3,6,51,1,1,1,8,1
1,1,2,34,42,9,1,6,61,1,0,0,8,0
3,1,2,52,21,15,4,6,51,1,1,1,8,0
2,1,2,394,18,19,2,6,51,1,0,0,8,0
1,0,2,98,107,4,5,6,93,1,0,0,8,0
1,1,2,113,18,8,5,6,61,1,0,1,8,0
1,1,2,8,17,1,6,6,51,1,1,1,8,1
2,1,2,40,86,1,5,6,61,0,0,0,8,0
1,1,2,105,17,15,6,6,51,1,0,1,8,1
1,1,2,32,25,13,1,6,51,0,0,0,8,0
1,0,2,30,44,9,2,6,51,1,1,0,8,1
1,1,2,90,24,8,4,6,61,1,1,1,8,0
2,1,2,44,64,7,2,6,61,1,0,0,8,0
4,1,2,292,22,4,2,6,51,1,0,1,8,0
2,1,2,71,32,6,1,6,51,1,0,0,8,0
4,1,2,153,25,5,4,6,61,1,0,1,8,0
2,1,2,170,23,4,2,6,51,1,1,1,8,0
2,0,2,118,17,4,0,6,51,0,0,0,8,1
2,0,2,183,24,17,2,6,51,1,0,0,8,0
1,1,2,74,42,10,6,6,61,1,0,0,8,0
2,1,2,65,88,1,1,6,61,1,0,1,8,0
2,1,2,8,28,7,3,6,61,0,0,0,8,0
2,1,2,55,78,7,4,6,51,1,0,1,8,0
1,1,2,98,20,5,6,6,61,1,0,0,8,0
1,1,2,233,29,8,3,6,61,1,1,1,8,0
2,1,2,57,62,4,3,6,51,0,0,0,8,0
2,1,2,380,19,9,1,6,43,1,1,0,8,0
2,0,2,209,27,2,0,6,61,1,1,0,8,0
2,1,2,276,20,15,4,6,51,0,0,0,8,0
1,1,2,175,22,1,2,6,61,1,0,1,8,0
2,1,2,63,66,5,6,6,61,1,0,1,8,0
3,1,2,68,18,13,4,6,61,1,0,0,8,0
1,1,2,86,20,12,4,6,80,1,0,1,8,0
4,1,2,106,20,8,4,6,51,1,1,1,8,1
2,1,2,235,19,9,1,6,51,0,0,0,8,1
1,0,2,226,33,5,5,6,51,1,0,0,8,1
1,1,2,232,20,12,4,6,51,0,0,0,8,0
1,1,2,280,80,8,1,6,51,1,0,0,8,0
2,1,2,186,21,10,1,6,51,1,0,1,8,1
1,1,2,66,34,8,2,6,61,1,0,1,8,0
2,1,2,50,19,5,3,6,61,0,0,1,8,0
2,1,2,389,17,6,0,6,51,0,0,0,8,1
1,1,2,302,56,10,5,6,51,1,0,1,8,0
1,1,2,8,30,0,4,6,61,0,0,0,8,0
1,1,2,108,24,9,5,6,61,0,0,0,8,0
2,1,2,142,29,9,6,6,61,1,1,1,8,0
1,1,2,116,27,7,3,6,51,1,0,0,8,1
3,1,2,170,23,10,3,6,61,1,0,0,8,0
1,1,2,178,24,3,1,6,61,1,1,1,8,0
4,1,2,316,17,2,4,6,51,1,0,0,8,1
2,1,2,171,28,17,1,6,86,1,0,0,8,0
2,1,2,372,24,5,3,6,51,1,0,1,8,0
1,0,2,45,63,8,0,6,61,1,0,1,8,0
2,1,2,215,19,15,3,6,51,1,0,1,8,0
1,1,2,131,184,5,6,6,51,0,0,1,8,0
2,1,2,23,29,2,4,6,61,1,1,1,8,0
5,1,2,393,17,1,3,6,51,1,0,1,8,1
1,1,2,16,30,6,2,6,51,1,0,1,8,0
1,1,2,107,23,12,3,6,4,1,0,1,8,1
1,1,2,19,76,4,1,6,61,1,1,1,8,0
1,0,2,133,44,9,6,6,61,0,0,0,8,0
1,1,2,119,21,6,6,6,51,1,0,1,8,0
1,1,2,228,31,11,3,6,61,1,1,1,8,0
1,1,2,330,18,2,4,6,51,1,0,1,8,1
1,1,2,18,50,10,2,6,51,1,0,1,8,0
1,1,2,48,22,19,5,6,100,1,0,0,8,0
1,1,2,122,18,16,5,6,51,1,0,1,8,1
1,1,2,20,77,8,0,6,61,1,1,1,8,0
5,1,2,40,36,23,1,6,61,1,1,1,8,0
2,1,2,124,19,5,0,6,61,1,0,1,8,0
4,1,2,98,17,4,6,6,51,1,1,1,8,1
2,1,2,160,22,18,4,6,61,1,0,1,8,0
2,1,2,126,21,12,6,6,61,1,0,0,8,0
1,1,2,208,22,3,4,6,61,1,0,1,8,0
2,1,2,55,152,11,6,6,61,0,0,0,8,0
2,1,2,40,53,3,6,6,51,1,1,1,8,0
1,1,2,76,17,15,4,6,51,1,0,1,8,1
1,1,2,5,291,13,0,6,51,1,0,1,8,0
1,1,2,11,60,19,6,6,100,1,1,1,8,0
3,1,2,205,30,3,3,6,51,1,1,1,8,0
1,1,2,126,82,11,5,6,61,1,0,0,8,0
1,1,2,119,24,2,0,6,51,0,0,0,8,0
2,1,2,255,17,5,0,6,51,0,0,0,8,0
1,1,2,143,63,8,4,6,61,1,0,0,8,0
2,0,2,18,329,4,3,6,51,0,0,0,8,0
2,1,2,262,25,4,6,6,61,1,0,1,8,0
2,1,2,291,23,6,3,6,61,1,0,0,8,0
1,1,2,168,28,6,2,6,61,0,0,0,8,0
1,1,2,368,17,6,3,6,51,0,1,1,8,1
1,1,2,153,30,8,3,6,61,0,0,1,8,0
2,1,2,38,26,14,1,6,51,1,1,0,8,1
1,1,2,47,17,3,2,6,51,1,0,0,8,1
2,1,2,100,20,22,1,6,61,1,0,1,8,0
1,1,2,83,110,23,0,6,61,1,0,1,8,0
1,1,2,242,23,5,2,6,51,0,0,0,8,0
2,1,2,169,19,1,4,6,51,1,1,0,8,0
1,1,2,236,21,7,0,6,51,1,0,1,8,0
1,1,2,62,30,7,4,6,51,1,0,1,8,0
2,1,2,346,17,3,3,6,51,0,0,0,8,0
1,1,2,210,38,12,1,6,28,1,1,1,8,0
1,1,2,14,33,11,1,6,61,1,1,1,8,0
4,1,2,258,38,23,5,6,61,1,0,1,8,0
1,0,2,48,21,11,5,6,61,1,0,1,8,0
2,1,2,196,23,0,4,6,61,0,0,0,8,0
2,1,2,78,36,2,3,6,61,0,0,1,8,0
1,1,2,23,33,9,5,6,51,1,0,1,8,0
4,1,2,281,17,0,6,6,51,1,0,1,8,0
1,1,2,229,17,8,2,6,61,0,0,0,8,0
1,1,2,88,18,7,4,6,51,1,0,1,8,0
1,1,2,192,17,1,1,6,51,1,0,1,8,0
2,1,2,172,23,14,3,6,51,0,0,0,8,1
1,1,2,30,63,2,3,6,51,1,1,1,8,1
1,1,2,154,24,6,5,6,51,1,1,0,8,0
1,1,2,12,35,15,0,6,51,1,0,1,8,0
1,1,2,35,22,7,0,6,61,1,0,0,8,0
1,1,2,201,75,10,0,6,42,0,0,0,8,0
5,1,2,373,19,15,5,6,51,0,1,0,8,0
2,0,2,212,86,6,5,6,61,1,1,0,8,0
1,1,2,32,18,4,2,6,61,0,0,1,8,0
2,1,2,90,28,13,6,6,51,1,1,1,8,0
1,1,2,60,26,8,0,6,61,0,0,0,8,0
1,1,2,28,30,8,0,6,103,1,1,0,8,0
1,1,2,68,28,2,4,6,61,0,0,0,8,1
1,1,2,238,130,17,2,6,51,0,0,1,8,0
2,1,2,78,142,5,3,6,51,1,0,0,8,0
2,1,2,259,25,8,6,6,51,0,0,0,8,0
2,1,2,84,17,23,5,6,61,1,0,0,8,0
3,1,2,641,46,6,3,6,51,1,0,1,8,1
1,1,2,63,278,14,6,6,51,0,0,0,8,0
2,1,2,179,47,6,2,6,61,1,0,1,8,0
1,1,2,19,42,4,0,6,51,1,0,0,8,0
3,1,2,106,32,14,5,6,51,0,0,0,8,1
1,1,2,73,20,6,6,6,61,1,0,0,8,0
1,1,2,11,92,4,6,6,78,0,0,0,8,0
1,1,2,116,63,4,6,6,61,1,0,0,8,0
2,1,2,74,29,0,0,6,51,1,1,1,8,0
1,1,2,73,39,11,2,6,61,1,1,0,8,0
1,0,2,61,31,1,0,6,36,1,0,1,8,0
1,1,2,8,20,8,0,6,51,1,0,0,8,0
3,1,2,233,21,12,2,6,61,1,0,0,8,0
1,1,2,20,17,20,4,6,61,1,0,0,8,0
2,1,2,256,43,15,1,6,51,0,0,0,8,1
1,1,2,27,29,8,1,6,51,1,1,1,8,0
2,1,2,102,175,16,2,6,100,1,0,1,8,0
1,1,2,212,19,3,4,6,51,1,0,1,8,0
2,1,2,87,17,15,5,6,100,0,0,0,8,0
1,0,2,180,56,7,1,6,51,1,0,1,8,0
1,1,2,64,17,9,4,6,51,1,1,0,8,1
1,1,2,165,87,4,2,6,51,0,1,0,8,0
2,1,2,82,73,0,2,6,51,0,0,0,8,0
1,1,2,4,85,3,5,6,51,1,1,1,8,0
2,1,2,110,29,11,6,6,61,1,0,1,8,0
4,1,2,232,19,8,5,6,61,0,0,0,8,0
1,1,2,4,19,13,2,6,51,1,0,1,8,1
1,0,2,139,22,8,3,6,61,1,0,1,8,0
1,0,2,27,90,6,2,6,51,1,0,0,8,0
2,1,2,292,89,9,1,6,61,1,0,1,8,0
2,1,2,166,21,22,0,6,61,1,0,1,8,0
4,1,2,423,22,13,3,6,51,1,0,0,8,0
2,1,2,310,22,10,3,6,61,0,0,0,8,0
1,1,2,276,33,6,1,6,61,1,0,1,8,0
2,1,2,15,40,1,4,6,51,1,0,1,8,0
8,1,2,110,17,3,3,6,51,1,1,0,8,1
1,1,2,181,18,21,3,6,61,0,0,1,8,0
1,0,2,67,17,12,1,6,51,1,0,1,8,1
1,1,2,38,32,0,3,6,61,1,0,1,8,0
2,1,2,294,22,14,1,6,51,1,0,1,8,0
1,1,2,115,36,6,6,6,51,1,0,1,8,1
1,1,2,255,17,2,2,6,61,1,0,1,8,0
1,1,2,188,19,16,3,6,51,0,0,0,8,0
1,1,2,165,17,9,6,6,61,1,0,1,8,0
1,0,2,150,22,4,5,6,61,1,0,1,8,0
1,1,2,48,17,3,2,6,51,1,0,0,8,1
1,1,2,15,62,4,3,6,51,1,0,1,8,0
1,1,2,109,20,5,5,6,80,1,0,1,8,0
3,0,2,412,21,11,3,6,61,1,0,1,8,0
1,1,2,274,29,8,4,6,61,0,0,0,8,0
1,1,2,37,18,14,1,6,51,1,0,0,8,0
1,1,2,62,17,9,1,6,61,1,0,1,8,0
1,1,2,158,35,20,5,6,80,1,0,1,8,0
1,1,2,31,22,1,0,6,51,1,0,1,8,1
1,1,2,269,49,12,1,6,51,0,0,1,8,0
1,1,2,388,22,2,1,6,51,0,0,0,8,0
5,1,2,231,17,16,5,6,51,1,0,0,8,0
2,1,2,90,20,5,0,6,61,1,1,1,8,0
4,1,2,335,49,3,6,6,61,0,0,0,8,0
2,1,2,322,17,15,2,6,51,0,0,0,8,0
2,1,2,288,56,9,1,6,51,1,1,1,8,1
2,1,2,238,17,14,2,6,51,1,0,1,8,0
1,1,2,55,21,12,1,6,51,1,0,0,8,1
2,1,2,203,36,22,5,6,61,1,0,0,8,0
2,1,2,146,38,2,1,6,51,1,1,0,8,0
1,1,2,123,30,7,1,6,61,1,1,0,8,0
1,1,2,22,23,3,4,6,61,0,0,1,8,0
1,1,2,21,42,19,2,6,61,1,0,0,8,0
1,0,2,33,47,12,3,6,51,1,0,0,8,0
2,1,2,179,21,11,5,6,61,1,0,0,8,1
2,0,2,124,17,8,3,6,61,0,0,0,8,0
2,1,2,162,18,7,5,6,51,1,0,0,8,0
1,1,2,12,28,8,6,6,51,1,0,0,8,1
2,1,2,294,40,10,2,6,51,1,0,1,8,0
1,1,2,116,86,5,6,6,51,1,0,0,8,0
2,1,2,71,19,1,4,6,51,1,1,0,8,0
2,1,2,30,22,5,6,6,51,0,0,0,8,0
2,1,2,120,19,19,2,6,100,0,0,0,8,0
2,1,2,305,30,15,0,6,17,1,1,1,8,0
1,1,2,322,106,10,6,6,51,0,0,0,8,0
1,1,2,198,32,4,5,6,61,1,0,1,8,0
2,1,2,172,64,12,0,6,51,1,0,0,8,0
1,1,2,26,90,15,3,6,51,1,0,0,8,1
4,1,2,417,17,9,3,6,61,1,1,0,8,0
1,1,2,71,130,10,2,6,61,1,0,0,8,0
3,1,2,97,32,2,3,6,61,1,0,1,8,0
1,1,2,406,37,9,3,6,61,1,0,0,8,0
1,1,2,21,1,9,0,6,61,0,0,0,8,0
3,1,2,180,71,8,2,6,61,1,1,1,8,0
1,1,2,29,304,13,3,6,51,1,0,0,8,0
2,0,2,35,31,5,5,6,51,0,0,0,8,0
1,1,2,24,90,14,3,6,14,1,0,0,8,0
1,1,2,278,24,6,6,6,51,1,0,0,8,0
2,1,2,333,17,15,1,6,51,1,1,0,8,0
1,1,2,53,28,4,1,6,51,1,0,0,8,0
2,1,2,412,17,9,5,6,51,1,1,0,8,0
1,1,2,85,20,22,1,6,61,1,0,0,8,0
2,1,2,110,23,9,1,6,61,1,0,0,8,0
1,1,2,320,22,20,3,6,61,0,0,0,8,0
1,1,2,141,25,22,5,6,61,1,1,0,8,0
2,1,2,270,42,15,0,6,51,1,0,1,8,1
1,1,2,76,17,0,3,6,61,0,0,0,8,1
2,1,2,349,19,14,1,6,51,0,1,1,8,0
1,1,2,19,25,12,6,6,51,1,0,0,8,1
1,1,2,120,22,7,3,6,51,0,1,0,8,0
2,1,2,84,23,9,1,6,61,1,0,0,8,0
1,1,2,25,186,7,6,6,51,1,0,0,8,0
1,1,2,104,41,22,1,6,61,1,0,0,8,0
2,1,2,205,93,9,1,6,61,1,1,1,8,0
1,1,2,52,25,10,1,6,51,1,1,0,8,0
2,1,2,139,23,1,0,6,51,0,0,0,8,1
2,1,2,243,27,16,1,6,51,1,1,1,8,1
2,1,2,269,30,21,1,6,61,1,0,0,8,0
1,1,2,165,24,12,3,6,61,1,0,0,8,0
1,1,2,21,24,6,1,6,51,1,0,0,8,0
1,1,2,173,37,5,6,6,61,1,0,0,8,0
5,0,2,37,43,7,1,6,40,1,1,1,8,0
2,1,2,154,36,7,2,6,51,0,0,0,8,0
1,1,2,168,23,7,0,6,51,1,1,1,8,0
2,1,2,241,25,23,3,6,59,0,0,0,8,0
2,1,2,118,21,13,1,6,51,1,0,1,8,1
1,1,2,182,21,13,3,6,51,1,0,1,8,1
1,1,2,62,116,3,2,6,61,1,0,1,8,0
1,1,2,263,25,9,4,6,61,1,0,0,8,0
1,1,2,384,18,1,4,6,51,0,0,0,8,0
1,1,2,267,91,7,5,6,61,1,0,0,8,0
1,1,2,134,27,18,1,6,61,0,0,0,8,0
1,1,2,144,35,7,0,6,51,1,0,1,8,0
1,1,2,221,24,9,6,6,51,1,0,1,8,1
2,1,2,193,43,20,5,6,61,1,0,0,8,0
1,1,2,58,101,7,3,6,51,1,0,1,8,0
2,1,2,49,61,21,0,6,61,1,0,0,8,0
1,1,2,43,35,10,3,6,61,1,0,1,8,0
2,1,2,247,21,15,6,6,80,1,0,1,8,1
1,1,2,63,21,23,2,6,61,0,0,1,8,0
1,1,2,101,22,9,2,6,51,1,0,1,8,0
3,1,2,305,21,15,5,6,51,1,0,0,8,0
1,1,2,186,42,3,0,6,51,1,0,1,8,0
1,1,2,33,19,16,0,6,51,1,0,1,8,0
1,1,2,382,24,9,5,6,51,0,0,0,8,0
2,1,2,296,17,13,5,6,51,0,0,0,8,0
2,1,2,361,59,10,1,6,51,1,0,0,8,0
1,1,2,69,18,18,2,6,61,0,0,0,8,0
1,1,2,67,19,0,1,6,61,1,0,0,8,0
1,1,2,226,223,2,1,6,51,1,1,1,8,0
1,1,2,115,37,7,3,6,61,1,0,0,8,0
2,1,2,40,130,9,2,6,72,1,0,0,8,0
1,1,2,198,36,4,1,6,51,1,0,1,8,0
